"","SiteName","Latitude","Longitude","Year","JulianDay","AphidCount","AphidDDS"
"1246","2014-Site-05",46.76023,-117.16997,2014,199,0,1007.28207595023
"1247","2014-Site-04",46.79605,-117.02398,2014,143,1,304.209497729179
"1248","2014-Site-04",46.79605,-117.02398,2014,147,0,337.568867348211
"1249","2014-Site-04",46.79605,-117.02398,2014,150,0,355.527003392027
"1250","2014-Site-04",46.79605,-117.02398,2014,154,2,400.492003392027
"1251","2014-Site-04",46.79605,-117.02398,2014,157,7,428.735270735371
"1252","2014-Site-04",46.79605,-117.02398,2014,164,4,493.157992787602
"1253","2014-Site-04",46.79605,-117.02398,2014,171,15,535.067120498992
"1254","2014-Site-04",46.79605,-117.02398,2014,178,38,607.692324614685
"1255","2014-Site-04",46.79605,-117.02398,2014,183,13,665.84357459043
"1256","2014-Site-04",46.79605,-117.02398,2014,192,0,806.317388910468
"1257","2014-Site-04",46.79605,-117.02398,2014,199,57,925.635041430045
"1258","2014-Site-03",46.81753,-117.08317,2014,143,0,334.277393762826
"1259","2014-Site-03",46.81753,-117.08317,2014,147,4,369.090744214496
"1260","2014-Site-03",46.81753,-117.08317,2014,150,6,388.301463327712
"1261","2014-Site-03",46.81753,-117.08317,2014,154,5,434.666463327712
"1262","2014-Site-03",46.81753,-117.08317,2014,157,3,463.774680514641
"1263","2014-Site-03",46.81753,-117.08317,2014,164,14,530.931803615644
"1264","2014-Site-03",46.81753,-117.08317,2014,171,8,576.491077140308
"1265","2014-Site-03",46.81753,-117.08317,2014,178,4,651.958874031001
"1266","2014-Site-03",46.81753,-117.08317,2014,183,5,711.566809203307
"1267","2014-Site-03",46.81753,-117.08317,2014,192,14,853.107653324922
"1268","2014-Site-03",46.81753,-117.08317,2014,199,63,973.371345551824
"1269","2014-Site-02",46.83785,-117.07197,2014,143,0,334.769445249083
"1270","2014-Site-02",46.83785,-117.07197,2014,147,2,369.593617881964
"1271","2014-Site-02",46.83785,-117.07197,2014,150,0,388.801858583694
"1272","2014-Site-02",46.83785,-117.07197,2014,154,0,435.146858583694
"1273","2014-Site-02",46.83785,-117.07197,2014,157,3,464.21678414779
"1274","2014-Site-02",46.83785,-117.07197,2014,164,12,531.372447911168
"1275","2014-Site-02",46.83785,-117.07197,2014,171,5,576.821434103595
"1276","2014-Site-02",46.83785,-117.07197,2014,178,7,652.327576428278
"1277","2014-Site-02",46.83785,-117.07197,2014,183,10,711.878359529412
"1278","2014-Site-02",46.83785,-117.07197,2014,192,6,853.387671210793
"1279","2014-Site-02",46.83785,-117.07197,2014,199,49,973.469239999658
"1280","2014-Site-01",46.93542,-117.03158,2014,143,1,329.889130872055
"1281","2014-Site-01",46.93542,-117.03158,2014,147,0,364.821352582795
"1282","2014-Site-01",46.93542,-117.03158,2014,150,0,383.967568121631
"1283","2014-Site-01",46.93542,-117.03158,2014,154,2,430.107568121631
"1284","2014-Site-01",46.93542,-117.03158,2014,157,2,459.037977410983
"1285","2014-Site-01",46.93542,-117.03158,2014,164,6,526.280713093108
"1286","2014-Site-01",46.93542,-117.03158,2014,171,0,570.930611141161
"1287","2014-Site-01",46.93542,-117.03158,2014,178,5,646.583482824101
"1288","2014-Site-01",46.93542,-117.03158,2014,183,6,706.187571983487
"1289","2014-Site-01",46.93542,-117.03158,2014,192,5,848.596236028128
"1290","2014-Site-01",46.93542,-117.03158,2014,199,27,968.641023360991
"1291","2013-Site-12",46.6945,-117.14667,2013,144,1,380.007777466654
"1292","2013-Site-12",46.6945,-117.14667,2013,151,1,422.654256128597
"1293","2013-Site-12",46.6945,-117.14667,2013,158,0,494.716529937027
"1294","2013-Site-12",46.6945,-117.14667,2013,165,0,557.015075801507
"1295","2013-Site-12",46.6945,-117.14667,2013,175,12,651.664081469195
"1296","2013-Site-12",46.6945,-117.14667,2013,179,0,701.461616443373
"1297","2013-Site-12",46.6945,-117.14667,2013,184,13,790.563618903459
"1298","2013-Site-12",46.6945,-117.14667,2013,193,1,917.598824016164
"1299","2013-Site-12",46.6945,-117.14667,2013,200,19,1018.56505804916
"1300","2013-Site-12",46.6945,-117.14667,2013,207,2,1129.74211379142
"1301","2013-Site-12",46.6945,-117.14667,2013,214,16,1225.66053567361
"1302","2013-Site-11",46.58538,-116.94484,2013,144,0,350.988208550001
"1303","2013-Site-11",46.58538,-116.94484,2013,151,0,390.508919968316
"1304","2013-Site-11",46.58538,-116.94484,2013,158,0,461.141426009125
"1305","2013-Site-11",46.58538,-116.94484,2013,165,0,522.666426009125
"1306","2013-Site-11",46.58538,-116.94484,2013,175,13,613.998356033779
"1307","2013-Site-11",46.58538,-116.94484,2013,179,0,663.253183181306
"1308","2013-Site-11",46.58538,-116.94484,2013,184,12,752.729024121291
"1309","2013-Site-11",46.58538,-116.94484,2013,193,0,878.948525324635
"1310","2013-Site-11",46.58538,-116.94484,2013,200,7,981.205180082744
"1311","2013-Site-11",46.58538,-116.94484,2013,207,0,1094.60295605622
"1312","2013-Site-11",46.58538,-116.94484,2013,214,0,1191.1613419525
"1313","2013-Site-10",46.72914,-116.95679,2013,144,2,354.423406838647
"1314","2013-Site-10",46.72914,-116.95679,2013,151,1,395.049765388012
"1315","2013-Site-10",46.72914,-116.95679,2013,158,2,464.812701241393
"1316","2013-Site-10",46.72914,-116.95679,2013,165,0,525.076308595034
"1317","2013-Site-10",46.72914,-116.95679,2013,175,15,615.9370925877
"1318","2013-Site-10",46.72914,-116.95679,2013,179,0,664.992452465911
"1319","2013-Site-10",46.72914,-116.95679,2013,184,4,753.078388091
"1320","2013-Site-10",46.72914,-116.95679,2013,193,5,876.365578000686
"1321","2013-Site-10",46.72914,-116.95679,2013,200,7,975.926606608038
"1322","2013-Site-10",46.72914,-116.95679,2013,207,9,1086.18329569309
"1323","2013-Site-10",46.72914,-116.95679,2013,214,8,1180.44377300008
"1324","2013-Site-09",46.48203,-117.11892,2013,144,1,354.504668391724
"1325","2013-Site-09",46.48203,-117.11892,2013,151,0,392.841796563
"1326","2013-Site-09",46.48203,-117.11892,2013,158,0,464.583869445366
"1327","2013-Site-09",46.48203,-117.11892,2013,165,1,526.733869445366
"1328","2013-Site-09",46.48203,-117.11892,2013,175,12,617.796855324101
"1329","2013-Site-09",46.48203,-117.11892,2013,179,4,666.896416715085
"1330","2013-Site-09",46.48203,-117.11892,2013,184,3,757.85082981398
"1331","2013-Site-09",46.48203,-117.11892,2013,193,8,887.653276118189
"1332","2013-Site-09",46.48203,-117.11892,2013,200,22,992.555960358285
"1333","2013-Site-09",46.48203,-117.11892,2013,207,0,1109.41564421157
"1334","2013-Site-09",46.48203,-117.11892,2013,214,0,1207.98402413999
"1335","2013-Site-08",46.51327,-117.12822,2013,144,1,358.038407236504
"1336","2013-Site-08",46.51327,-117.12822,2013,151,0,397.009906710048
"1337","2013-Site-08",46.51327,-117.12822,2013,158,0,468.808867430333
"1338","2013-Site-08",46.51327,-117.12822,2013,165,0,530.843867430333
"1339","2013-Site-08",46.51327,-117.12822,2013,175,4,622.267293807623
"1340","2013-Site-08",46.51327,-117.12822,2013,179,2,671.455288437627
"1341","2013-Site-08",46.51327,-117.12822,2013,184,2,762.092398933127
"1342","2013-Site-08",46.51327,-117.12822,2013,193,1,891.424146443908
"1343","2013-Site-08",46.51327,-117.12822,2013,200,5,995.653367324138
"1344","2013-Site-08",46.51327,-117.12822,2013,207,0,1111.53105863942
"1345","2013-Site-08",46.51327,-117.12822,2013,214,0,1209.58806053631
"1346","2013-Site-07",46.52777,-117.15588,2013,144,1,362.93912910202
"1347","2013-Site-07",46.52777,-117.15588,2013,151,1,402.459937066226
"1348","2013-Site-07",46.52777,-117.15588,2013,158,0,474.530919039435
"1349","2013-Site-07",46.52777,-117.15588,2013,165,0,536.765919039435
"1350","2013-Site-07",46.52777,-117.15588,2013,175,0,628.86579100221
"1351","2013-Site-07",46.52777,-117.15588,2013,179,1,678.201182982244
"1352","2013-Site-07",46.52777,-117.15588,2013,184,7,768.797329908601
"1353","2013-Site-07",46.52777,-117.15588,2013,193,4,898.44900357568
"1354","2013-Site-07",46.52777,-117.15588,2013,200,14,1002.54668789396
"1355","2013-Site-07",46.52777,-117.15588,2013,207,1,1118.05074316897
"1356","2013-Site-07",46.52777,-117.15588,2013,214,6,1216.12474381849
"1357","2013-Site-06",46.54112,-117.12588,2013,144,3,362.259587218102
"1358","2013-Site-06",46.54112,-117.12588,2013,151,0,401.960604812696
"1359","2013-Site-06",46.54112,-117.12588,2013,158,0,473.933103340068
"1360","2013-Site-06",46.54112,-117.12588,2013,165,0,536.093103340068
"1361","2013-Site-06",46.54112,-117.12588,2013,175,8,628.131885646358
"1362","2013-Site-06",46.54112,-117.12588,2013,179,6,677.502505393676
"1363","2013-Site-06",46.54112,-117.12588,2013,184,11,767.923785210782
"1364","2013-Site-06",46.54112,-117.12588,2013,193,8,896.923691289364
"1365","2013-Site-06",46.54112,-117.12588,2013,200,0,1000.67072381065
"1366","2013-Site-06",46.54112,-117.12588,2013,207,0,1115.76688485292
"1367","2013-Site-06",46.54112,-117.12588,2013,214,1,1213.5234866878
"1368","2013-Site-05",46.56125,-117.21205,2013,144,3,359.057351415033
"1369","2013-Site-05",46.56125,-117.21205,2013,151,1,398.235455175146
"1370","2013-Site-05",46.56125,-117.21205,2013,158,3,469.588229782087
"1371","2013-Site-05",46.56125,-117.21205,2013,165,1,530.708229782087
"1372","2013-Site-05",46.56125,-117.21205,2013,175,7,621.733438928495
"1373","2013-Site-05",46.56125,-117.21205,2013,179,1,670.662449079456
"1374","2013-Site-05",46.56125,-117.21205,2013,184,8,760.765541849625
"1375","2013-Site-05",46.56125,-117.21205,2013,193,14,889.394231447296
"1376","2013-Site-05",46.56125,-117.21205,2013,200,20,992.434086668106
"1377","2013-Site-05",46.56125,-117.21205,2013,207,0,1106.84829409537
"1378","2013-Site-05",46.56125,-117.21205,2013,214,0,1203.77707203699
"1379","2013-Site-04",46.58212,-117.18392,2013,144,11,372.059509010187
"1380","2013-Site-04",46.58212,-117.18392,2013,151,2,412.92893895767
"1381","2013-Site-04",46.58212,-117.18392,2013,158,0,485.284465449768
"1382","2013-Site-04",46.58212,-117.18392,2013,165,0,547.714465449768
"1383","2013-Site-04",46.58212,-117.18392,2013,175,17,641.163462651798
"1384","2013-Site-04",46.58212,-117.18392,2013,179,11,690.79243688069
"1385","2013-Site-04",46.58212,-117.18392,2013,184,11,780.984098411329
"1386","2013-Site-04",46.58212,-117.18392,2013,193,25,910.355563992958
"1387","2013-Site-04",46.58212,-117.18392,2013,200,12,1013.54580499918
"1388","2013-Site-04",46.58212,-117.18392,2013,207,11,1127.56799976992
"1389","2013-Site-04",46.58212,-117.18392,2013,214,7,1225.13503630456
"1390","2013-Site-03",46.61395,-117.21198,2013,144,2,371.775830176711
"1391","2013-Site-03",46.61395,-117.21198,2013,151,0,412.821210252781
"1392","2013-Site-03",46.61395,-117.21198,2013,158,0,484.783335609027
"1393","2013-Site-03",46.61395,-117.21198,2013,165,0,546.702500801108
"1394","2013-Site-03",46.61395,-117.21198,2013,175,18,639.998376641835
"1395","2013-Site-03",46.61395,-117.21198,2013,179,4,689.463809917951
"1396","2013-Site-03",46.61395,-117.21198,2013,184,16,779.23861608526
"1397","2013-Site-03",46.61395,-117.21198,2013,193,1,907.854365374168
"1398","2013-Site-03",46.61395,-117.21198,2013,200,23,1010.16382998846
"1399","2013-Site-03",46.61395,-117.21198,2013,207,0,1123.1585926563
"1400","2013-Site-03",46.61395,-117.21198,2013,214,0,1219.88643376023
"1401","2013-Site-02",46.63232,-117.1744,2013,144,2,366.353787877904
"1402","2013-Site-02",46.63232,-117.1744,2013,151,0,407.029396892091
"1403","2013-Site-02",46.63232,-117.1744,2013,158,0,478.451457390181
"1404","2013-Site-02",46.63232,-117.1744,2013,165,5,539.764390071888
"1405","2013-Site-02",46.63232,-117.1744,2013,175,19,632.088556389703
"1406","2013-Site-02",46.63232,-117.1744,2013,179,2,681.311115686766
"1407","2013-Site-02",46.63232,-117.1744,2013,184,22,770.771804303918
"1408","2013-Site-02",46.63232,-117.1744,2013,193,10,898.223334507886
"1409","2013-Site-02",46.63232,-117.1744,2013,200,15,999.923138554445
"1410","2013-Site-02",46.63232,-117.1744,2013,207,3,1112.38851239689
"1411","2013-Site-02",46.63232,-117.1744,2013,214,17,1208.44593553791
"1412","2013-Site-01",46.7486,-117.42438,2013,144,0,390.686358491165
"1413","2013-Site-01",46.7486,-117.42438,2013,151,0,434.215152166177
"1414","2013-Site-01",46.7486,-117.42438,2013,158,9,506.848996677246
"1415","2013-Site-01",46.7486,-117.42438,2013,165,0,569.370440400856
"1416","2013-Site-01",46.7486,-117.42438,2013,175,16,666.645202382544
"1417","2013-Site-01",46.7486,-117.42438,2013,179,0,716.447975895359
"1418","2013-Site-01",46.7486,-117.42438,2013,184,21,805.76534658665
"1419","2013-Site-01",46.7486,-117.42438,2013,193,1,935.500649497758
"1420","2013-Site-01",46.7486,-117.42438,2013,200,11,1036.48466199861
"1421","2013-Site-01",46.7486,-117.42438,2013,207,1,1147.80834611182
"1422","2013-Site-01",46.7486,-117.42438,2013,214,0,1243.35101432256
"1423","2012-Site-35",47.04149,-117.11662,2012,150,1,336.802482040831
"1424","2012-Site-35",47.04149,-117.11662,2012,151,0,344.007482040831
"1425","2012-Site-35",47.04149,-117.11662,2012,152,0,351.302482040831
"1426","2012-Site-35",47.04149,-117.11662,2012,153,0,363.272482040831
"1427","2012-Site-35",47.04149,-117.11662,2012,157,1,395.667482040831
"1428","2012-Site-35",47.04149,-117.11662,2012,160,0,407.782346330683
"1429","2012-Site-35",47.04149,-117.11662,2012,164,0,434.55854954455
"1430","2012-Site-35",47.04149,-117.11662,2012,167,1,457.934447083108
"1431","2012-Site-35",47.04149,-117.11662,2012,171,0,491.579879505618
"1432","2012-Site-35",47.04149,-117.11662,2012,174,1,526.134692111619
"1433","2012-Site-35",47.04149,-117.11662,2012,178,1,565.724692111619
"1434","2012-Site-35",47.04149,-117.11662,2012,181,0,599.217300528182
"1435","2012-Site-35",47.04149,-117.11662,2012,185,1,646.832300528182
"1436","2012-Site-35",47.04149,-117.11662,2012,188,0,678.347366969134
"1437","2012-Site-35",47.04149,-117.11662,2012,192,1,748.0033410418
"1438","2012-Site-35",47.04149,-117.11662,2012,195,1,798.756804161587
"1439","2012-Site-35",47.04149,-117.11662,2012,199,0,862.23338708199
"1440","2012-Site-35",47.04149,-117.11662,2012,202,0,911.99969025603
"1441","2012-Site-35",47.04149,-117.11662,2012,206,0,959.59554714971
"1442","2012-Site-35",47.04149,-117.11662,2012,209,0,1002.96651847578
"1443","2012-Site-35",47.04149,-117.11662,2012,213,0,1056.83225466835
"1444","2012-Site-34",46.47495,-117.08053,2012,150,0,353.597279990411
"1445","2012-Site-34",46.47495,-117.08053,2012,151,0,360.912279990411
"1446","2012-Site-34",46.47495,-117.08053,2012,152,0,368.722279990411
"1447","2012-Site-34",46.47495,-117.08053,2012,153,1,381.342279990411
"1448","2012-Site-34",46.47495,-117.08053,2012,157,0,412.152279990411
"1449","2012-Site-34",46.47495,-117.08053,2012,160,0,424.911977834288
"1450","2012-Site-34",46.47495,-117.08053,2012,164,3,453.513649433349
"1451","2012-Site-34",46.47495,-117.08053,2012,167,0,479.383649433349
"1452","2012-Site-34",46.47495,-117.08053,2012,171,0,515.318649433349
"1453","2012-Site-34",46.47495,-117.08053,2012,174,0,552.565280484768
"1454","2012-Site-34",46.47495,-117.08053,2012,178,0,593.230280484768
"1455","2012-Site-34",46.47495,-117.08053,2012,181,0,628.036839489044
"1456","2012-Site-34",46.47495,-117.08053,2012,185,1,677.121839489044
"1457","2012-Site-34",46.47495,-117.08053,2012,188,1,710.646510238734
"1458","2012-Site-34",46.47495,-117.08053,2012,192,3,782.866103045915
"1459","2012-Site-34",46.47495,-117.08053,2012,195,0,835.700727444705
"1460","2012-Site-34",46.47495,-117.08053,2012,199,0,898.166808474256
"1461","2012-Site-34",46.47495,-117.08053,2012,202,0,949.369031267131
"1462","2012-Site-34",46.47495,-117.08053,2012,206,0,1000.14868047357
"1463","2012-Site-34",46.47495,-117.08053,2012,209,0,1046.71514920461
"1464","2012-Site-34",46.47495,-117.08053,2012,213,0,1104.61179060652
"1465","2012-Site-33",46.69944,-117.13862,2012,150,0,370.417596081649
"1466","2012-Site-33",46.69944,-117.13862,2012,151,0,377.962596081649
"1467","2012-Site-33",46.69944,-117.13862,2012,152,0,386.062596081649
"1468","2012-Site-33",46.69944,-117.13862,2012,153,0,399.087596081649
"1469","2012-Site-33",46.69944,-117.13862,2012,157,0,432.227596081649
"1470","2012-Site-33",46.69944,-117.13862,2012,160,0,446.045534220542
"1471","2012-Site-33",46.69944,-117.13862,2012,164,0,475.376135510302
"1472","2012-Site-33",46.69944,-117.13862,2012,167,0,500.840811513438
"1473","2012-Site-33",46.69944,-117.13862,2012,171,0,537.620811513438
"1474","2012-Site-33",46.69944,-117.13862,2012,174,0,574.653941013677
"1475","2012-Site-33",46.69944,-117.13862,2012,178,0,616.108941013677
"1476","2012-Site-33",46.69944,-117.13862,2012,181,0,651.440871200961
"1477","2012-Site-33",46.69944,-117.13862,2012,185,0,701.070871200961
"1478","2012-Site-33",46.69944,-117.13862,2012,188,1,733.451935026102
"1479","2012-Site-33",46.69944,-117.13862,2012,192,0,804.505902750807
"1480","2012-Site-33",46.69944,-117.13862,2012,195,0,855.880261430424
"1481","2012-Site-33",46.69944,-117.13862,2012,199,0,919.878375601586
"1482","2012-Site-33",46.69944,-117.13862,2012,202,0,970.831159112962
"1483","2012-Site-33",46.69944,-117.13862,2012,206,1,1020.67944660147
"1484","2012-Site-33",46.69944,-117.13862,2012,209,0,1065.58074393155
"1485","2012-Site-33",46.69944,-117.13862,2012,213,0,1121.02602064861
"1486","2012-Site-32",46.47738,-117.12069,2012,150,0,350.942390372377
"1487","2012-Site-32",46.47738,-117.12069,2012,151,0,358.212390372377
"1488","2012-Site-32",46.47738,-117.12069,2012,152,0,366.052390372377
"1489","2012-Site-32",46.47738,-117.12069,2012,153,0,378.657390372377
"1490","2012-Site-32",46.47738,-117.12069,2012,157,0,409.182390372377
"1491","2012-Site-32",46.47738,-117.12069,2012,160,0,421.807915400214
"1492","2012-Site-32",46.47738,-117.12069,2012,164,1,450.253878922557
"1493","2012-Site-32",46.47738,-117.12069,2012,167,0,475.943878922557
"1494","2012-Site-32",46.47738,-117.12069,2012,171,0,511.608878922557
"1495","2012-Site-32",46.47738,-117.12069,2012,174,0,548.714214183334
"1496","2012-Site-32",46.47738,-117.12069,2012,178,0,588.969214183334
"1497","2012-Site-32",46.47738,-117.12069,2012,181,10,623.617577886209
"1498","2012-Site-32",46.47738,-117.12069,2012,185,2,672.342577886209
"1499","2012-Site-32",46.47738,-117.12069,2012,188,4,705.724408063764
"1500","2012-Site-32",46.47738,-117.12069,2012,192,3,777.926452226041
"1501","2012-Site-32",46.47738,-117.12069,2012,195,2,830.685570203812
"1502","2012-Site-32",46.47738,-117.12069,2012,199,2,892.929561534232
"1503","2012-Site-32",46.47738,-117.12069,2012,202,1,944.003260556979
"1504","2012-Site-32",46.47738,-117.12069,2012,206,0,994.479547125996
"1505","2012-Site-32",46.47738,-117.12069,2012,209,0,1040.98288588798
"1506","2012-Site-32",46.47738,-117.12069,2012,213,0,1098.7044527621
"1507","2012-Site-31",47.15316,-117.25735,2012,150,0,338.323147976958
"1508","2012-Site-31",47.15316,-117.25735,2012,151,0,345.663147976958
"1509","2012-Site-31",47.15316,-117.25735,2012,152,0,353.383147976958
"1510","2012-Site-31",47.15316,-117.25735,2012,153,0,365.573147976958
"1511","2012-Site-31",47.15316,-117.25735,2012,157,2,397.973147976958
"1512","2012-Site-31",47.15316,-117.25735,2012,160,0,410.084938600151
"1513","2012-Site-31",47.15316,-117.25735,2012,164,0,437.663785388677
"1514","2012-Site-31",47.15316,-117.25735,2012,167,0,460.961622053705
